"base_url","location_name","street_address","locality","city","zip","country","location_type","latitude","longitude","phone","payment_methods_accepted","types_of_food_served","rating","no_of_reviews","page_url"
"https://www.zomato.com","Jain Shree Kanchan","Shop 43, 56 Dukan, M.G Road, Near New Palasia, Indore","56 Dukan, New Palasia, ","Indore","0","India","Restaurant","22.7243489754","75.8845572174","+919754111786","<MISSING>","Fast Food, Chinese, Street Food","3.5","48","https://www.zomato.com/indore/jain-shree-kanchan-new-palasia/order"
"https://www.zomato.com","The Eyry","Ground Floor, Narayan Kothi, Zanzeerwala Square 18, R S Bhandari Marg, ","New Palasia, ","Indore","452001","India","Restaurant","22.7268068722","75.8803763241","+917314957775, +919685241035, +918827777775","<MISSING>","Cafe, Italian, Mexican, North Indian, Chinese, Fast Food, Desserts, Beverages","4.0","319","https://www.zomato.com/indore/the-eyry-2-new-palasia/order"
"https://www.zomato.com","Marothiya Pedewala","624, Kalani Nagar, Aerodrum Road, ","Airport Road, ","Indore","<MISSING>","India","Restaurant","22.7246517308","75.8248378336","+919977303227","<MISSING>","Mithai","4.3","402","https://www.zomato.com/indore/marothiya-pedewala-airport-road/order"
"https://www.zomato.com","Signature Burger","Scheme 78, Near Atal Khel Parisar, ","Vijay Nagar, ","Indore","<MISSING>","India","Restaurant","22.7649453058","75.8963746950","+917000410639","<MISSING>","Burger, Fast Food, Beverages","3.6","39","https://www.zomato.com/indore/signature-burger-vijay-nagar/order"
"https://www.zomato.com","Gurukripa Restaurant","Opposite Madni,  ","Sarwate Bus Stand, ","Indore","<MISSING>","India","Restaurant","22.7141130366","75.8690188453","+917898043169","<MISSING>","North Indian","4.3","1256","https://www.zomato.com/indore/gurukripa-restaurant-1-sarwate-bus-stand/order"
"https://www.zomato.com","Nema Malwi Mithas","28/2, Saket Square, Anand Bazaar, ","Old Palasia, ","Indore","<MISSING>","India","Restaurant","22.7256561689","75.8946198598","+919826045906","<MISSING>","Desserts, Ice Cream, Beverages","4.3","165","https://www.zomato.com/indore/nema-malwi-mithas-old-palasia/order"
"https://www.zomato.com","Delhi Kitchen By AM PM","Scheme 54, ","Vijay Nagar, ","Indore","452001","India","Restaurant","22.7524649489","75.8902780339","+919690117481","<MISSING>","North Indian","3.5","11","https://www.zomato.com/indore/delhi-kitchen-by-am-pm-vijay-nagar/order"
"https://www.zomato.com","Madhuram Sweets","Shop 21/27, ","56 Dukan, New Palasia, ","Indore","0","India","Restaurant","22.7240208608","75.8846088499","+917312530555, +917312530556, +919329669156","<MISSING>","Mithai, South Indian, Street Food, Chinese","4.1","640","https://www.zomato.com/indore/madhuram-sweets-new-palasia/order"
"https://www.zomato.com","MP-09 Nagpal's Chole Bhature","G-2, Sarvoday Prime, ","New Palasia, ","Indore","<MISSING>","India","Restaurant","22.7273659850","75.8851379156","+919425066860, +918889996878","<MISSING>","Street Food, North Indian","4.0","178","https://www.zomato.com/indore/mp-09-nagpals-chole-bhature-new-palasia/order"
"https://www.zomato.com","Foodholic Handi","37/B F, Scheme 54, Opposite Sica School, ","Vijay Nagar, ","Indore","452010","India","Restaurant","22.7563368352","75.8904138207","Not available for this place","<MISSING>","Street Food, Momos, Fast Food, Chinese, North Indian","3.2","19","https://www.zomato.com/indore/foodholic-handi-vijay-nagar/order"
"https://www.zomato.com","Baked Inn","29, Jagjivan Ram Nagar, Near MIG Police Station, ","HIG-LIG, ","Indore","<MISSING>","India","Restaurant","22.7374617832","75.8843594044","+917566663423","<MISSING>","Bakery, Pizza, Burger, Fast Food, Desserts","4.0","242","https://www.zomato.com/indore/baked-inn-hig-lig/order"
"https://www.zomato.com","Kolkata Chicken Rolls","139, Khajrana Kankad, Old Palasai, Indore","Old Palasia, ","Indore","452010","India","Restaurant","22.7314989575","75.8939707652","+919827663666","<MISSING>","Rolls, Beverages, North Indian, Fast Food, Chinese","3.4","22","https://www.zomato.com/indore/kolkata-chicken-rolls-old-palasia/order"
"https://www.zomato.com","Chatori Chachi","Navneet Plaza, ","Old Palasia, ","Indore","<MISSING>","India","Restaurant","22.7256360678","75.8916630596","+919111886564","<MISSING>","Fast Food, Street Food","3.9","141","https://www.zomato.com/indore/chatori-chachi-1-old-palasia/order"
"https://www.zomato.com","Vidorra","1001, Rooftop, Shekhar Central, Palasia Square, ","Old Palasia, ","Indore","<MISSING>","India","Restaurant","22.7226521103","75.8868230134","+91 8068976098","<MISSING>","North Indian, Chinese, Thai, Continental, Seafood, Fast Food, Beverages","4.2","730","https://www.zomato.com/indore/vidorra-old-palasia/order"
"https://www.zomato.com","99 Trisha Foods","453, Shyam Nagar Main, ","MR 10 Road, ","Indore","452010","India","Restaurant","22.7586659437","75.8684362370","+919753647905","<MISSING>","North Indian, Beverages, Street Food","<MISSING>","<MISSING>","https://www.zomato.com/indore/99-trisha-foods-mr-10-road/order"
"https://www.zomato.com","Tinku's","Veda Complex, Near Apple Hospital, Bhawar Kuan Square, ","Bhawar Kuan, ","Indore","<MISSING>","India","Restaurant","22.6931696243","75.8672606573","+917314965473","<MISSING>","Italian, Street Food, Fast Food, Beverages","4.0","474","https://www.zomato.com/indore/tinkus-bhawar-kuan/order"
"https://www.zomato.com","Galliyara Restaurant","Scheme 94, Plot ED 143, Sector D, Ring Road, Vijay Nagar, Indore","Khajrana, ","Indore","452001","India","Restaurant","22.7382014363","75.9022269398","+919561871860","<MISSING>","North Indian, Mughlai, Chinese","3.9","160","https://www.zomato.com/indore/galliyara-restaurant-khajrana/order"
"https://www.zomato.com","Hotel Madni Darbar","4, Choti Gwaltoli, ","Sarwate Bus Stand, ","Indore","452007","India","Restaurant","22.7149595145","75.8686812222","+919977778677, +919826020002","<MISSING>","North Indian, Maharashtrian, Mughlai, Chinese","4.2","822","https://www.zomato.com/indore/hotel-madni-darbar-sarwate-bus-stand/order"
"https://www.zomato.com","Pizza Bomb","23/11, Pardeshi Pura, ","MR 10 Road, ","Indore","452009","India","Restaurant","22.7481783279","75.8664975967","+917000457359","<MISSING>","Pizza","<MISSING>","<MISSING>","https://www.zomato.com/indore/pizza-bomb-mr-10-road/order"
"https://www.zomato.com","Paratha House ","429/14, Sarvahara Nagar, ","HIG-LIG, ","Indore","452011","India","Restaurant","22.7431151110","75.8744826398","+919584124445","<MISSING>","North Indian","<MISSING>","<MISSING>","https://www.zomato.com/indore/paratha-house-hig-lig/order"
"https://www.zomato.com","Pizza Hut","Survey 1618/1/2 & 1618/1/3, UG 01, First Floor, Orange Business Park, Bhavarkaun Main Road, ","Bhawar Kuan, ","Indore","<MISSING>","India","Restaurant","22.6947140000","75.8663130000","+917314044648","<MISSING>","Pizza, Fast Food, Italian, Beverages","4.1","566","https://www.zomato.com/indore/pizza-hut-bhawar-kuan/order"
"https://www.zomato.com","Aunty's Cafe","UG-6, Silver Mall, ","RNT Marg, ","Indore","<MISSING>","India","Restaurant","22.7167062671","75.8746424317","+919977775523","<MISSING>","Fast Food, Pizza, Street Food","3.7","47","https://www.zomato.com/indore/auntys-cafe-rnt-marg/order"
"https://www.zomato.com","Sai Food Zone","979/10, Nanda Nagar, ","HIG-LIG, ","Indore","<MISSING>","India","Restaurant","22.7489760451","75.8759473264","+919009422722","<MISSING>","Chinese, Fast Food","3.4","18","https://www.zomato.com/indore/sai-food-zone-hig-lig/order"
"https://www.zomato.com","Chocolate Art De Cacao","Shop-101, Scheme 54, Vikas Garden, Near Bapat Square, ","Vijay Nagar, ","Indore","452010","India","Restaurant","22.7540433363","75.8830521628","+917693049482","<MISSING>","Desserts, Tea, Beverages","3.9","54","https://www.zomato.com/indore/chocolate-art-de-cacao-vijay-nagar/order"
"https://www.zomato.com","McCafe by McDonald's","Ground Floor, ","Treasure Island Mall, South Tukoganj, ","Indore","<MISSING>","India","Restaurant","22.7209561518","75.8786405995","+917313243412","<MISSING>","Coffee, Beverages, Desserts","3.6","66","https://www.zomato.com/indore/mccafe-by-mcdonalds-south-tukoganj/order"
"https://www.zomato.com","Leaves & Loafs","E 2340, ","Sudama Nagar, ","Indore","<MISSING>","India","Restaurant","22.6904751076","75.8284836262","+918817266652","<MISSING>","North Indian, Fast Food, Healthy Food, Beverages","3.4","89","https://www.zomato.com/indore/leaves-loafs-sudama-nagar/order"
"https://www.zomato.com","JMB  Jain Mithai Bhandar","C-2, Sector 2, H.I.G, Ravi Shankar Shukla Nagar, Khajrani, ","HIG-LIG, ","Indore","<MISSING>","India","Restaurant","22.7354270983","75.8875099942","+919926899000","<MISSING>","Mithai, North Indian, Chinese, Fast Food","3.2","14","https://www.zomato.com/indore/jmb-jain-mithai-bhandar-hig-lig/order"
"https://www.zomato.com","Suresh Namkeen And Sweets","Malwa Mill Square, Near Police Chowki, ","YN Road, ","Indore","452003","India","Restaurant","22.7339888855","75.8752258122","+917314729461","<MISSING>","Mithai, Street Food","4.0","153","https://www.zomato.com/indore/suresh-namkeen-and-sweets-1-yn-road/order"
"https://www.zomato.com","Ranjeet's Kitchen","2563 E, ","Sudama Nagar, ","Indore","<MISSING>","India","Restaurant","22.6893302854","75.8285104483","+917314949026","<MISSING>","North Indian, Chinese, Desserts, Beverages","3.9","436","https://www.zomato.com/indore/ranjeets-kitchen-2-sudama-nagar/order"
"https://www.zomato.com","Dawar Restaurant","593, M.G Road, ","New Palasia, ","Indore","<MISSING>","India","Restaurant","22.7239605569","75.8863680437","+918770222024, +918827300005","<MISSING>","North Indian, Chinese","3.9","245","https://www.zomato.com/indore/dawar-restaurant-new-palasia/order"
"https://www.zomato.com","Good Luck Restaurant & Bar","Malwa Mill Square, Near ","YN Road, ","Indore","<MISSING>","India","Restaurant","22.7348163777","75.8755453303","+919302101019","<MISSING>","North Indian, Mughlai, Fast Food","3.5","14","https://www.zomato.com/indore/good-luck-restaurant-bar-yn-road/order"
"https://www.zomato.com","Shree Tasty Sandwich Centre","27, Near Starlight Tower, ","YN Road, ","Indore","<MISSING>","India","Restaurant","22.7240579709","75.8741797507","+919826738276","<MISSING>","Fast Food, Chinese, Pizza, Beverages","3.4","35","https://www.zomato.com/indore/shree-tasty-sandwich-centre-yn-road/order"
"https://www.zomato.com","Mama Loca","G-2, Princess Center 6/3, Opposite Manpasand Garden, ","New Palasia, ","Indore","<MISSING>","India","Restaurant","22.7281638301","75.8842668682","+917314968777, +919926722999, +919981646574","<MISSING>","Mexican, Italian, Arabian, Turkish, Beverages","4.4","706","https://www.zomato.com/indore/mama-loca-new-palasia/order"
"https://www.zomato.com","Masala Medley Cafe","Near State Bank of India, Golden Tower, ","Sapna Sangeeta, ","Indore","<MISSING>","India","Restaurant","22.7005464084","75.8686376363","+917314996286, +918989549352","<MISSING>","Cafe, Beverages, North Indian, Chinese, Pasta, Sandwich, Pizza, Desserts","3.9","387","https://www.zomato.com/indore/masala-medley-cafe-sapna-sangeeta/order"
"https://www.zomato.com","Vijay Chaat House","<MISSING>","Sarafa Bazaar, ","Indore","0","India","Restaurant","22.7180850000","75.8535660000","+917089899898","<MISSING>","Mithai, Street Food","4.3","5583","https://www.zomato.com/indore/vijay-chaat-house-sarafa-bazaar/order"
"https://www.zomato.com","Ice Balls & Slice Square","4/5, Pushpratna Solitaire Building, ","New Palasia, ","Indore","0","India","Restaurant","22.7272042508","75.8843168244","+919907222000","<MISSING>","Italian, Fast Food, Ice Cream, Beverages, Sandwich","4.1","157","https://www.zomato.com/indore/ice-balls-slice-square-new-palasia/order"
"https://www.zomato.com","Prem Prakash","Prem Nagar Square, Manik Bagh Overbridge Corner, ","Manik Bagh Road, ","Indore","<MISSING>","India","Restaurant","22.7035995118","75.8554713428","+919926449696","<MISSING>","Sandwich, Fast Food, Ice Cream, Beverages, Juices","3.4","94","https://www.zomato.com/indore/prem-prakash-manik-bagh-road/order"
"https://www.zomato.com","Raju Bhai Ka Dhaba(Mansha Foods)","15, Gurmit Nagar, Microwave Tower, ","Bhawar Kuan, ","Indore","<MISSING>","India","Restaurant","22.6963973448","75.8653646708","+918878699484, +917312764336","<MISSING>","North Indian","4.3","355","https://www.zomato.com/indore/raju-bhai-ka-dhaba-mansha-foods-bhawar-kuan/order"
"https://www.zomato.com","Maa Laxmi Bhojanalya","6, Bhakt Prahlad Nagar, Opposite Hotel Pearl, ","Gangwal Bus Stand, ","Indore","<MISSING>","India","Restaurant","22.7115717158","75.8423791453","+919993202846, +919754619068","<MISSING>","North Indian, Chinese","3.7","73","https://www.zomato.com/indore/maa-laxmi-bhojanalya-gangwal-bus-stand/order"
"https://www.zomato.com","Hotel Apna Avenue Foody","Janjeer Wala Square, Narayan Kothi, ","New Palasia, ","Indore","452001","India","Restaurant","22.7269079951","75.8811293542","+917314055560, +919425086471","<MISSING>","North Indian, Chinese, Fast Food, South Indian, Beverages","4.1","330","https://www.zomato.com/indore/hotel-apna-avenue-foody-new-palasia/order"
"https://www.zomato.com","Veera Di Hatti","78, B.K. Sindhi Colony, Main Road, Near Avtar Shoes, ","Sapna Sangeeta, ","Indore","<MISSING>","India","Restaurant","22.7016462881","75.8627481759","+919425962621","<MISSING>","North Indian, Kebab","4.5","499","https://www.zomato.com/indore/veera-di-hatti-sapna-sangeeta/order"
"https://www.zomato.com","iFoodLounge","Plot 4-5, G-5, Shekhar Central, Manoramaganj, A.B Road, Palasia Square, ","Old Palasia, ","Indore","452001","India","Restaurant","22.7227328255","75.8870392665","+917722877888, +919589084383","<MISSING>","North Indian, Fast Food, Street Food, South Indian, Beverages, Maharashtrian","3.9","5344","https://www.zomato.com/indore/ifoodlounge-old-palasia/order"
"https://www.zomato.com","JMB's Master Chef","31-C, Slice 1, Scheme 78, ","Vijay Nagar, ","Indore","452010","India","Restaurant","22.7671550000","75.8898160000","+918818881880, +917000107017","<MISSING>","Fast Food, North Indian, Chinese","3.3","804","https://www.zomato.com/indore/jmbs-master-chef-vijay-nagar/order"
"https://www.zomato.com","Ravi Alpahar","37, Anand Bazar, Bima Nagar, ","Old Palasia, ","Indore","<MISSING>","India","Restaurant","22.7265223671","75.8944408223","+919893684028","<MISSING>","Street Food","4.4","2369","https://www.zomato.com/indore/ravi-alpahar-old-palasia/order"
"https://www.zomato.com","Oye24","Plot 134, Malwa Mill Square, Anaj Mandi, Scheme 91, ","YN Road, ","Indore","<MISSING>","India","Restaurant","22.7338568450","75.8744553477","+919826929783","<MISSING>","North Indian, Chinese, Fast Food, Desserts","4.0","22788","https://www.zomato.com/indore/oye24-yn-road/order"
"https://www.zomato.com","Gelda","G 13, Dawa Bazaar, ","RNT Marg, ","Indore","<MISSING>","India","Restaurant","22.7133729440","75.8754212782","+919826510999, +919039821000","<MISSING>","Street Food","4.1","1719","https://www.zomato.com/indore/gelda-rnt-marg/order"
"https://www.zomato.com","Zuby's Fast 'N' Foodious","G3, 5 & 6, Prem Plaza, Ashok Nagar, ","Bhawar Kuan, ","Indore","4520001","India","Restaurant","22.7001647270","75.8633962646","+919926076026","<MISSING>","Fast Food, Beverages","4.2","221","https://www.zomato.com/indore/zubys-fast-n-foodious-bhawar-kuan/order"
"https://www.zomato.com","F.O.I","2 A, Golden Avenue Building, Palsikar Colony, ","Manik Bagh Road, ","Indore","0","India","Restaurant","22.7051834119","75.8558089659","+919827289802, +919826457459","<MISSING>","Chinese, Momos","4.0","221","https://www.zomato.com/indore/f-o-i-1-manik-bagh-road/order"
"https://www.zomato.com","Anand's Healthy Kitchen","25/2, Ground Floor, Manormaganj, ","Old Palasia, ","Indore","<MISSING>","India","Restaurant","22.7221848269","75.8875093237","+919111963217, +917314982650","<MISSING>","Fast Food, North Indian, Beverages, Desserts, Chinese, Mithai","<MISSING>","<MISSING>","https://www.zomato.com/indore/anands-healthy-kitchen-old-palasia/order"
"https://www.zomato.com","Chingkara","7, Lower Ground, One Centre, Near Shop 56, ","New Palasia, ","Indore","<MISSING>","India","Restaurant","22.7242339344","75.8846423775","+917316653223, +919584221115","<MISSING>","Mughlai, Chinese, North Indian, Seafood","3.5","37","https://www.zomato.com/indore/chingkara-new-palasia/order"
"https://www.zomato.com","Om Sai Momos","Shop 1, Near HDFC Bank, Sukhliya Chorah, ","MR 10 Road, ","Indore","452010","India","Restaurant","22.7628704683","75.8769060157","+919685786863","<MISSING>","Momos, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/indore/om-sai-momos-mr-10-road/order"
"https://www.zomato.com","Hotel Pearl & Restaurant","8, Balaji Vihar, Bakht Prahlad Nagar, ","Gangwal Bus Stand, ","Indore","<MISSING>","India","Restaurant","22.7116304788","75.8424032852","+917314084246","<MISSING>","North Indian, Chinese, Fast Food, Desserts, Beverages","2.6","17","https://www.zomato.com/indore/hotel-pearl-restaurant-gangwal-bus-stand/order"
"https://www.zomato.com","Mhow Kulfi","UG-4, One Centre, Near New Palasia, Indore","One Centre, New Palsia, ","Indore","<MISSING>","India","Restaurant","22.7241253875","75.8847691119","+917312547301","<MISSING>","Ice Cream, Street Food","2.9","59","https://www.zomato.com/indore/mhow-kulfi-new-palasia/order"
"https://www.zomato.com","Cafe Kono","98, Aishwarya Apartment, Near Dulhaniya Saree, ","Sapna Sangeeta, ","Indore","<MISSING>","India","Restaurant","22.6998479987","75.8685340360","+917314068081","<MISSING>","Sandwich, Fast Food, Momos, Burger, Beverages","4.0","230","https://www.zomato.com/indore/cafe-kono-sapna-sangeeta/order"
"https://www.zomato.com","Momo Shomo","G-3, 77, Beema Nagar, Anand Bazar, Near ","Old Palasia, ","Indore","<MISSING>","India","Restaurant","22.7271940457","75.8943573385","+919827268108","<MISSING>","Momos, Fast Food","3.8","35","https://www.zomato.com/indore/momo-shomo-1-old-palasia/order"
"https://www.zomato.com","Shri Agrawal Sweets","9, Dhenu Market, ","RNT Marg, ","Indore","0","India","Restaurant","22.7206450382","75.8720430359","+919300006684","<MISSING>","Mithai","3.9","185","https://www.zomato.com/indore/shri-agrawal-sweets-rnt-marg/order"
"https://www.zomato.com","Shree Chotiwala Restaurant","8 B, Raunak Plaza, Opposite Nath Mandir, ","South Tukoganj, ","Indore","0","India","Restaurant","22.7195796390","75.8768552542","+917312528586, +917312528585, +919039527327","<MISSING>","North Indian, Chinese, Beverages, Desserts, Maharashtrian","4.1","695","https://www.zomato.com/indore/shree-chotiwala-restaurant-south-tukoganj/order"
"https://www.zomato.com","Sapna Sandwich","38, Lower Ground, Prem Trade Centre, Maharani Road, ","Kothari Market, ","Indore","<MISSING>","India","Restaurant","22.7183908355","75.8665337786","+919826400055","<MISSING>","Sandwich, Fast Food","3.4","46","https://www.zomato.com/indore/sapna-sandwich-1-kothari-market/order"
"https://www.zomato.com","Apna Sweets","Bhagat Singh Marg, Malganj, ","Bombay Bazaar, ","Indore","<MISSING>","India","Restaurant","22.7146644694","75.8463753015","+919171876018, +919171876038","<MISSING>","Mithai, Street Food, South Indian, Fast Food, North Indian, Chinese, Desserts, Beverages","4.2","1176","https://www.zomato.com/indore/apna-sweets-bombay-bazaar/order"
"https://www.zomato.com","Maggi By The Way","55/555, Vidhya Marg, ","Fatehpura, ","Udaipur","313001","India","Restaurant","24.6102786829","73.6851015899","+918302150179","<MISSING>","Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/maggi-by-the-way-fatehpura/order"
"https://www.zomato.com","Lovely Foods","25/480 Opposite P&amp;T Colony Sector -5, ","Hiran Magri, ","Udaipur","<MISSING>","India","Restaurant","24.5642801391","73.7195156515","+919414232799, +912942940294","<MISSING>","Desserts, Bakery","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/lovely-foods-hiran-magri/order"
"https://www.zomato.com","Badi Haveli Heritage Reasturant","Jagdish Chowk, Gangaur Ghat Road, ","Chandpole, ","Udaipur","<MISSING>","India","Restaurant","24.5802187127","73.6824049798","+918764221668","<MISSING>","North Indian, Beverages","3.0","4","https://www.zomato.com/udaipur/badi-haveli-heritage-reasturant-chandpole/order"
"https://www.zomato.com","Subway","LG-20, Celebration Mall, Bhuwana, Udaipur","Celebration Mall, ","Udaipur","313004","India","Restaurant","24.6127650229","73.7025946006","+919928470200","<MISSING>","Sandwich, Wraps, Fast Food","4.1","225","https://www.zomato.com/udaipur/subway-bhuwana/order"
"https://www.zomato.com","JFC- Jogmaya Food Corner","Shop 3, NH 8, Near R.K Circle, Pulla, ","Bhuwana, ","Udaipur","313001","India","Restaurant","24.6067347410","73.7000827119","+919664238096, +919079283774","<MISSING>","Street Food, North Indian, Rajasthani","2.5","4","https://www.zomato.com/udaipur/jfc-jogmaya-food-corner-bhuwana/order"
"https://www.zomato.com","Spicy Wok","Hotel Jagdish, Outside Surajpol, ","City Centre, ","Udaipur","<MISSING>","India","Restaurant","24.5795749055","73.6967725307","+918209804763","<MISSING>","Chinese, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/spicy-wok-city-centre/order"
"https://www.zomato.com","The Healthy Bites","54, Sector 3, ","Hiran Magri, ","Udaipur","<MISSING>","India","Restaurant","24.5736503527","73.7258801982","+918619281182","<MISSING>","Healthy Food, Beverages","4.3","269","https://www.zomato.com/udaipur/the-healthy-bites-hiran-magri/order"
"https://www.zomato.com","Sankalp Restaurant","1, Sai Aashish, Ground Floor, 100 Ft Road, ","Shobhagpura, ","Udaipur","313001","India","Restaurant","24.6022347293","73.7094301682","+918239382396","<MISSING>","South Indian, Desserts","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/sankalp-restaurant-shobhagpura/order"
"https://www.zomato.com","Egg Station","Shop 3, Near Nand Bhawani, 100 Feet Shobhagpura Road, Khara Kua, ","Shobhagpura, ","Udaipur","<MISSING>","India","Restaurant","24.5939014021","73.7094235048","+919672122020, +919772260410","<MISSING>","Fast Food, Beverages","3.7","36","https://www.zomato.com/udaipur/egg-station-shobhagpura/order"
"https://www.zomato.com","Kesariya-The Shahi Rasoi","248, Saheli Nagar, Near Orbit Tower, ","Panchwati, ","Udaipur","313001","India","Restaurant","24.6062915192","73.6838332191","+919352538853","<MISSING>","North Indian, Rajasthani, Fast Food","4.3","67","https://www.zomato.com/udaipur/kesariya-the-shahi-rasoi-panchwati/order"
"https://www.zomato.com","K. K Kitchen","2K37, Gayatri Nagar Sector 5, ","Sundarwas, ","Udaipur","<MISSING>","India","Restaurant","24.5634912773","73.7260498479","+919680170804","<MISSING>","North Indian, Chinese, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/k-k-kitchen-sundarwas/order"
"https://www.zomato.com","Hari Garh Restaurant","Hanuman Ghat, Outside Chandpole, ","Pichola, ","Udaipur","<MISSING>","India","Restaurant","24.5798560183","73.6800932139","+919772880333, +916377645006","<MISSING>","North Indian, Chinese, Beverages","4.4","2408","https://www.zomato.com/udaipur/hari-garh-restaurant-pichola/order"
"https://www.zomato.com","Replay Cafe","12, Santosh Nagar, Tekri Mandir, Link Road, ","Hiran Magri, ","Udaipur","313002","India","Restaurant","24.5676989914","73.7098643929","+919903369925","<MISSING>","North Indian","3.6","23","https://www.zomato.com/udaipur/replay-cafe-hiran-magri/order"
"https://www.zomato.com","The Bombay Food Factory","Kumharo Ka Bhatta, Mali Colony, ","Ashok Nagar, ","Udaipur","313001","India","Restaurant","24.5786057879","73.7093005423","+917877074679","<MISSING>","Chinese, North Indian, Fast Food, Rolls, Pasta","3.2","7","https://www.zomato.com/udaipur/the-bombay-food-factory-ashok-nagar/order"
"https://www.zomato.com","Jain Kitchen","Ka 13, Basant Vihar, Sector 5, ","Hiran Magri, ","Udaipur","<MISSING>","India","Restaurant","24.5649910000","73.7235650000","+917737161623","<MISSING>","North Indian","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/jain-kitchen-hiran-magri/order"
"https://www.zomato.com","Oladar Village Restaurant and Cafe","14/21, Lake Palace Road, ","Pichola, ","Udaipur","313001","India","Restaurant","24.5741446097","73.6885287613","+919116114256, +912942428008","<MISSING>","North Indian, Italian, Continental, Chinese, Biryani, Burger, Sandwich","4.6","671","https://www.zomato.com/udaipur/oladar-village-restaurant-and-cafe-pichola/order"
"https://www.zomato.com","Rasoi Me","B 299, Near KV School, ","Pratap Nagar, ","Udaipur","313002","India","Restaurant","24.5931072392","73.7421263382","+917014363109","<MISSING>","Fast Food, Sindhi, North Indian","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/rasoi-me-pratap-nagar/order"
"https://www.zomato.com","Pepper And Spice","Kheda circle , sector 14 Opposite mahaveer tower","City Centre, ","Udaipur","<MISSING>","India","Restaurant","24.5464510000","73.7008930000","+919571700487, +919983337900","<MISSING>","North Indian, Chinese, Beverages","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/pepper-and-spice-city-centre/order"
"https://www.zomato.com","Ghar Ki Rasoi Se","32, dholi Bawdi, Near Park, ","Chandpole, ","Udaipur","<MISSING>","India","Restaurant","24.5845952043","73.6924803257","+917691029940","<MISSING>","North Indian, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/ghar-ki-rasoi-se-chandpole/order"
"https://www.zomato.com","Ice Cream Works","Ashoka Cinema Premises, Surajpole, ","City Centre, ","Udaipur","<MISSING>","India","Restaurant","24.5808021015","73.6968603730","+917230019832","<MISSING>","Ice Cream, Desserts","3.6","42","https://www.zomato.com/udaipur/ice-cream-works-city-centre/order"
"https://www.zomato.com","Segaribites","115, Ganesh Nagar, University Road, Inside Choti Peepal, ","Pahada, ","Udaipur","<MISSING>","India","Restaurant","24.5925840000","73.7236890000","+918058293027","<MISSING>","Healthy Food, Beverages","4.0","139","https://www.zomato.com/udaipur/segaribites-pahada/order"
"https://www.zomato.com","Jheel's Ginger Coffee Bar And Bakery","52, 56, Top Floor, Gangaur Ghat, Near Bagore Ki Haveli, ","Chandpole, ","Udaipur","313001","India","Restaurant","24.5802000000","73.6833000000","+919461016511","<MISSING>","Italian, Fast Food","4.5","1157","https://www.zomato.com/udaipur/jheels-ginger-coffee-bar-and-bakery-chandpole/order"
"https://www.zomato.com","Natraj Hotel","Behind Ashoka Cinema, Bapu Bazar, ","City Centre, ","Udaipur","<MISSING>","India","Restaurant","24.5808578967","73.6961958557","+919414385450, +919929340076","<MISSING>","Gujarati, Rajasthani","4.1","277","https://www.zomato.com/udaipur/natraj-hotel-1-city-centre/order"
"https://www.zomato.com","JJ's Healthy Time","Shop 1, University Road, ","Shobhagpura, ","Udaipur","313001","India","Restaurant","24.5891412273","73.7133361772","+917023131613","<MISSING>","Juices","3.9","49","https://www.zomato.com/udaipur/jjs-healthy-time-shobhagpura/order"
"https://www.zomato.com","Idana Maa Restaurant","First Floor, Savina Under Residency Bridge, Savina Main Road, ","Hiran Magri, ","Udaipur","<MISSING>","India","Restaurant","24.5548204832","73.7068918347","+918209272639, +917728918015","<MISSING>","North Indian, Chinese, Fast Food","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/idana-maa-restaurant-hiran-magri/order"
"https://www.zomato.com","Saheli Restaurant","Shop 7, Opposite Saheliyon Ki Badi, ","Panchwati, ","Udaipur","313001","India","Restaurant","24.6028496382","73.6873385310","+919887828871","<MISSING>","Chinese, Fast Food, North Indian, Street Food, Beverages","<MISSING>","<MISSING>","https://www.zomato.com/udaipur/saheli-restaurant-panchwati/order"
"https://www.zomato.com","Bikaana Traders","539, Sector 11, ","Hiran Magri, ","Udaipur","313001","India","Restaurant","24.5561122664","73.6992280930","+918058820788","<MISSING>","Mithai","3.9","17","https://www.zomato.com/udaipur/bikaana-traders-hiran-magri/order"
"https://www.zomato.com","Vinayak Chinese Corner","Opposite Bombay Market, Sukhadia Circle, ","Panchwati, ","Udaipur","<MISSING>","India","Restaurant","24.6003048229","73.6907053739","+918890175008","<MISSING>","Chinese, Street Food, Fast Food","3.9","84","https://www.zomato.com/udaipur/vinayak-chinese-corner-panchwati/order"
